account_id,date,api_calls,error_count,rate_limit_hits_429,webhook_success_rate,p95_latency_ms
acc_0071,2024-10-11,1921,75,0,0.9966,548
acc_0071,2024-10-12,295,6,0,0.9548,511
acc_0071,2024-10-13,367,10,0,0.9901,478
acc_0071,2024-10-14,1317,45,0,0.9894,555
acc_0071,2024-10-15,1637,25,0,0.9655,441
acc_0071,2024-10-16,1670,55,0,0.9642,392
acc_0071,2024-10-17,1724,60,0,0.968,402
acc_0071,2024-10-18,1309,41,0,0.992,367
acc_0071,2024-10-19,344,10,0,0.9606,484
acc_0071,2024-10-20,302,9,0,0.9757,525
acc_0071,2024-10-21,1512,43,0,0.9589,438
acc_0071,2024-10-22,1396,51,0,0.9735,424
acc_0071,2024-10-23,1305,25,0,0.9666,402
acc_0071,2024-10-24,2012,54,0,0.979,363
acc_0071,2024-10-25,1627,43,0,0.9908,363
acc_0071,2024-10-26,268,4,0,0.9975,599
acc_0071,2024-10-27,341,8,0,0.9849,510
acc_0071,2024-10-28,1492,59,0,0.9675,632
acc_0071,2024-10-29,1287,36,0,0.9817,514
acc_0071,2024-10-30,1905,34,0,0.9709,488
acc_0071,2024-10-31,1722,26,0,0.9949,439
acc_0071,2024-11-01,1786,58,0,0.9675,322
acc_0071,2024-11-02,395,14,0,0.9787,444
acc_0071,2024-11-03,296,12,0,0.9533,531
acc_0071,2024-11-04,1612,65,0,0.9767,413
acc_0071,2024-11-05,1548,19,0,0.9924,447
acc_0071,2024-11-06,1913,29,0,0.95,441
acc_0071,2024-11-07,1800,36,0,0.9591,385
acc_0071,2024-11-08,1613,31,0,0.991,447
acc_0071,2024-11-09,306,4,0,0.992,520
acc_0071,2024-11-10,235,2,0,0.9972,471
acc_0071,2024-11-11,1173,40,0,0.9587,529
acc_0071,2024-11-12,1138,14,0,0.9599,570
acc_0071,2024-11-13,1649,46,0,0.9857,461
acc_0071,2024-11-14,1661,35,0,0.9525,507
acc_0071,2024-11-15,1447,17,0,0.9529,479
acc_0072,2024-08-18,145,2,0,0.9529,575
acc_0072,2024-08-19,211,2,0,0.9734,319
acc_0072,2024-08-20,148,5,0,0.9751,451
acc_0072,2024-08-21,122,4,0,0.9511,499
acc_0072,2024-08-22,122,2,0,0.99,352
acc_0072,2024-08-23,175,2,0,0.9908,425
acc_0072,2024-08-24,200,2,0,0.9514,431
acc_0072,2024-08-25,141,1,0,0.9931,530
acc_0072,2024-08-26,147,2,0,0.9642,441
acc_0072,2024-08-27,171,5,0,0.9662,404
acc_0072,2024-08-28,204,5,0,0.9519,485
acc_0072,2024-08-29,140,5,0,0.9606,497
acc_0072,2024-08-30,199,3,0,0.9763,558
acc_0072,2024-08-31,188,6,0,0.9764,343
acc_0072,2024-09-01,172,2,0,0.986,527
acc_0072,2024-09-02,170,4,0,0.9643,442
acc_0072,2024-09-03,144,3,0,0.9725,331
acc_0072,2024-09-04,186,4,0,0.9903,533
acc_0072,2024-09-05,175,4,0,0.966,565
acc_0072,2024-09-06,151,3,0,0.9974,426
acc_0072,2024-09-07,163,2,0,0.9882,552
acc_0072,2024-09-08,147,5,0,0.9505,447
acc_0072,2024-09-09,156,5,0,0.9834,342
acc_0072,2024-09-10,178,5,0,0.9833,479
acc_0072,2024-09-11,168,4,0,0.9714,445
acc_0072,2024-09-12,168,4,0,0.9593,512
acc_0072,2024-09-13,153,4,0,0.9934,538
acc_0072,2024-09-14,142,4,0,0.9945,410
acc_0072,2024-09-15,175,4,0,0.9712,424
acc_0072,2024-09-16,214,5,0,0.962,545
acc_0072,2024-09-17,186,5,0,0.9912,535
acc_0072,2024-09-18,203,5,0,0.992,368
acc_0072,2024-09-19,156,3,0,0.9569,452
acc_0072,2024-09-20,197,3,0,0.9844,438
acc_0072,2024-09-21,160,4,0,0.9779,416
acc_0072,2024-09-22,147,2,0,0.9738,395
acc_0072,2024-09-23,154,3,0,0.9986,514
acc_0072,2024-09-24,179,5,0,0.9836,403
acc_0072,2024-09-25,155,5,0,0.9697,487
acc_0072,2024-09-26,126,2,0,0.9762,449
acc_0072,2024-09-27,233,2,0,0.9965,461
acc_0072,2024-09-28,184,4,0,0.9802,484
acc_0072,2024-09-29,191,6,0,0.9717,567
acc_0072,2024-09-30,149,4,0,0.9843,509
acc_0072,2024-10-01,166,5,0,0.9934,630
acc_0072,2024-10-02,153,4,0,0.9848,419
acc_0072,2024-10-03,202,3,2,0.9834,447
acc_0072,2024-10-04,134,2,0,0.9533,477
acc_0072,2024-10-05,177,5,0,0.9815,469
acc_0072,2024-10-06,194,3,0,0.9506,409
acc_0072,2024-10-07,205,7,0,0.9876,411
acc_0072,2024-10-08,140,3,0,0.9607,268
acc_0072,2024-10-09,178,2,0,0.9752,526
acc_0072,2024-10-10,177,4,0,0.9652,421
acc_0072,2024-10-11,185,3,0,0.9731,429
acc_0072,2024-10-12,164,3,0,0.989,420
acc_0072,2024-10-13,205,1,0,0.9956,354
acc_0072,2024-10-14,191,4,0,0.9861,311
acc_0072,2024-10-15,163,2,0,0.9973,344
acc_0072,2024-10-16,234,3,0,0.9969,461
acc_0072,2024-10-17,177,4,0,0.9765,555
acc_0072,2024-10-18,184,4,0,0.9515,584
acc_0072,2024-10-19,146,4,0,0.9874,304
acc_0072,2024-10-20,210,6,0,0.9537,307
acc_0072,2024-10-21,195,4,0,0.9733,338
acc_0072,2024-10-22,190,3,0,0.9536,260
acc_0072,2024-10-23,202,3,0,0.9709,485
acc_0072,2024-10-24,188,5,0,0.9699,484
acc_0072,2024-10-25,164,4,0,0.986,301
acc_0072,2024-10-26,157,4,0,0.9597,662
acc_0072,2024-10-27,167,6,0,0.9723,471
acc_0072,2024-10-28,230,5,0,0.9866,593
acc_0072,2024-10-29,176,3,0,0.9821,443
acc_0072,2024-10-30,188,2,0,0.9773,529
acc_0072,2024-10-31,185,4,0,0.9574,335
acc_0072,2024-11-01,162,4,0,0.9591,401
acc_0072,2024-11-02,202,4,0,0.9596,423
acc_0072,2024-11-03,199,3,0,0.973,548
acc_0072,2024-11-04,150,4,0,0.9963,379
acc_0072,2024-11-05,198,3,0,0.9718,547
acc_0072,2024-11-06,149,3,0,0.9672,323
acc_0072,2024-11-07,167,3,0,0.9621,376
acc_0072,2024-11-08,163,5,0,0.9917,529
acc_0072,2024-11-09,141,1,0,0.9536,395
acc_0072,2024-11-10,160,2,0,0.9764,395
acc_0072,2024-11-11,180,2,0,0.9744,531
acc_0072,2024-11-12,177,5,0,0.9605,489
acc_0072,2024-11-13,183,4,0,0.9602,470
acc_0072,2024-11-14,161,5,0,0.9561,446
acc_0072,2024-11-15,111,2,0,0.992,438
acc_0073,2024-08-18,372,4,0,0.9692,443
acc_0073,2024-08-19,1911,22,0,0.9563,406
acc_0073,2024-08-20,2020,13,0,0.9634,449
acc_0073,2024-08-21,1580,9,0,0.9565,501
acc_0073,2024-08-22,2045,22,0,0.9599,451
acc_0073,2024-08-23,1987,11,0,0.9954,475
acc_0073,2024-08-24,419,6,0,0.9746,392
acc_0073,2024-08-25,419,5,0,0.9587,519
acc_0073,2024-08-26,2139,33,0,0.993,461
acc_0073,2024-08-27,1028,10,0,0.9725,441
acc_0073,2024-08-28,1609,8,0,0.9543,429
acc_0073,2024-08-29,1370,14,0,0.9867,503
acc_0073,2024-08-30,2250,22,0,0.9533,450
acc_0073,2024-08-31,395,5,0,0.963,433
acc_0073,2024-09-01,312,3,0,0.9805,531
acc_0073,2024-09-02,2204,24,0,0.9541,344
acc_0073,2024-09-03,1640,24,0,0.9635,368
acc_0073,2024-09-04,1952,19,0,0.9671,549
acc_0073,2024-09-05,1922,20,0,0.9686,480
acc_0073,2024-09-06,2413,31,0,0.9982,495
acc_0073,2024-09-07,346,2,0,0.9691,488
acc_0073,2024-09-08,341,3,0,0.9941,484
acc_0073,2024-09-09,1983,12,0,0.9628,422
acc_0073,2024-09-10,1874,10,0,0.9901,631
acc_0073,2024-09-11,2167,19,1,0.9735,475
acc_0073,2024-09-12,2216,12,0,0.9809,415
acc_0073,2024-09-13,1706,10,0,0.9734,382
acc_0073,2024-09-14,350,1,0,0.983,369
acc_0073,2024-09-15,359,3,0,0.9827,534
acc_0073,2024-09-16,2350,31,0,0.9683,405
acc_0073,2024-09-17,2005,26,0,0.9794,407
acc_0073,2024-09-18,1925,11,0,0.9726,430
acc_0073,2024-09-19,2374,29,0,0.9964,408
acc_0073,2024-09-20,2026,16,0,0.9757,395
acc_0073,2024-09-21,428,2,0,0.9504,452
acc_0073,2024-09-22,400,1,0,0.9802,390
acc_0073,2024-09-23,1965,24,0,0.9609,426
acc_0073,2024-09-24,1965,19,0,0.9892,501
acc_0073,2024-09-25,2179,15,0,0.9778,484
acc_0073,2024-09-26,2184,32,0,0.9838,372
acc_0073,2024-09-27,1756,17,0,0.9735,574
acc_0073,2024-09-28,470,4,0,0.9879,501
acc_0073,2024-09-29,381,2,0,0.9527,558
acc_0073,2024-09-30,2180,13,0,0.9942,424
acc_0073,2024-10-01,2429,16,0,0.955,412
acc_0073,2024-10-02,1970,20,0,0.9573,423
acc_0073,2024-10-03,1677,22,0,0.972,347
acc_0073,2024-10-04,2439,30,0,0.9927,490
acc_0073,2024-10-05,458,5,0,0.9617,447
acc_0073,2024-10-06,425,4,0,0.9614,453
acc_0073,2024-10-07,1411,8,0,0.959,422
acc_0073,2024-10-08,1831,11,0,0.9829,495
acc_0073,2024-10-09,1715,21,0,0.9711,369
acc_0073,2024-10-10,2605,28,0,0.99,432
acc_0073,2024-10-11,1952,29,0,0.9502,422
acc_0073,2024-10-12,412,5,0,0.9692,515
acc_0073,2024-10-13,338,4,0,0.9915,384
acc_0073,2024-10-14,1988,12,0,0.974,458
acc_0073,2024-10-15,1546,20,0,0.9771,298
acc_0073,2024-10-16,2537,15,0,0.9906,516
acc_0073,2024-10-17,1868,13,0,0.9674,688
acc_0073,2024-10-18,2320,9,0,0.988,469
acc_0073,2024-10-19,422,3,0,0.9674,555
acc_0073,2024-10-20,447,6,0,0.9632,532
acc_0073,2024-10-21,2220,17,0,0.954,481
acc_0073,2024-10-22,1681,14,0,0.9936,387
acc_0073,2024-10-23,2107,30,0,0.9605,423
acc_0073,2024-10-24,1825,14,0,0.9608,494
acc_0073,2024-10-25,1856,16,0,0.9706,523
acc_0073,2024-10-26,395,4,0,0.9975,492
acc_0073,2024-10-27,361,4,0,0.9983,418
acc_0073,2024-10-28,2094,16,0,0.987,445
acc_0073,2024-10-29,2063,10,0,0.9588,398
acc_0073,2024-10-30,1876,8,0,0.9798,446
acc_0073,2024-10-31,1907,9,0,0.998,323
acc_0073,2024-11-01,2068,26,0,0.9574,486
acc_0073,2024-11-02,397,1,0,0.9526,394
acc_0073,2024-11-03,338,3,0,0.9848,446
acc_0073,2024-11-04,1978,25,0,0.9763,525
acc_0073,2024-11-05,1922,19,0,0.9893,372
acc_0073,2024-11-06,2016,27,0,0.9767,391
acc_0073,2024-11-07,1538,15,0,0.9901,376
acc_0073,2024-11-08,1384,18,0,0.9883,311
acc_0073,2024-11-09,394,3,0,0.9558,457
acc_0073,2024-11-10,424,5,0,0.9893,410
acc_0073,2024-11-11,2266,27,1,0.9864,354
acc_0073,2024-11-12,2260,31,0,0.9548,461
acc_0073,2024-11-13,1812,19,0,0.9876,353
acc_0073,2024-11-14,1469,19,0,0.9959,536
acc_0073,2024-11-15,1908,20,0,0.9896,446
acc_0074,2024-08-18,107,2,0,0.9603,421
acc_0074,2024-08-19,108,2,0,0.9778,587
acc_0074,2024-08-20,101,1,0,0.9689,500
acc_0074,2024-08-21,130,1,0,0.9527,498
acc_0074,2024-08-22,111,1,0,0.961,383
acc_0074,2024-08-23,116,1,0,0.9835,420
acc_0074,2024-08-24,108,0,0,0.9812,487
acc_0074,2024-08-25,101,1,0,0.9753,431
acc_0074,2024-08-26,103,1,0,0.9608,425
acc_0074,2024-08-27,115,0,0,0.9679,402
acc_0074,2024-08-28,95,1,0,0.9617,427
acc_0074,2024-08-29,122,0,0,0.9826,447
acc_0074,2024-08-30,116,2,0,0.9583,476
acc_0074,2024-08-31,124,0,0,0.9811,457
acc_0074,2024-09-01,94,1,0,0.9579,573
acc_0074,2024-09-02,95,0,0,0.9512,457
acc_0074,2024-09-03,108,1,0,0.9975,386
acc_0074,2024-09-04,120,0,0,0.9975,559
acc_0074,2024-09-05,79,0,0,0.9664,379
acc_0074,2024-09-06,99,0,0,0.9796,522
acc_0074,2024-09-07,117,1,0,0.962,557
acc_0074,2024-09-08,132,1,0,0.971,415
acc_0074,2024-09-09,126,2,1,0.9585,597
acc_0074,2024-09-10,124,2,0,0.9894,466
acc_0074,2024-09-11,106,0,0,0.9685,489
acc_0074,2024-09-12,118,2,0,0.9507,463
acc_0074,2024-09-13,120,0,0,0.9966,391
acc_0074,2024-09-14,109,1,0,0.9819,460
acc_0074,2024-09-15,111,1,0,0.9517,463
acc_0074,2024-09-16,98,1,0,0.9801,478
acc_0074,2024-09-17,107,2,0,0.9895,545
acc_0074,2024-09-18,120,1,0,0.9826,272
acc_0074,2024-09-19,117,0,0,0.965,487
acc_0074,2024-09-20,129,1,0,0.979,491
acc_0074,2024-09-21,133,1,0,0.9811,521
acc_0074,2024-09-22,89,1,0,0.9507,343
acc_0074,2024-09-23,110,1,0,0.9881,535
acc_0074,2024-09-24,125,2,0,0.9646,447
acc_0074,2024-09-25,159,2,0,0.9772,471
acc_0074,2024-09-26,119,2,0,0.9606,525
acc_0074,2024-09-27,136,1,0,0.9849,469
acc_0074,2024-09-28,114,1,0,0.9971,346
acc_0074,2024-09-29,128,1,0,0.9623,638
acc_0074,2024-09-30,87,0,0,0.9953,630
acc_0074,2024-10-01,114,1,0,0.9515,301
acc_0074,2024-10-02,105,1,0,0.9951,336
acc_0074,2024-10-03,110,0,0,0.9952,379
acc_0074,2024-10-04,130,1,0,0.9913,431
acc_0074,2024-10-05,133,1,0,0.9705,390
acc_0074,2024-10-06,155,1,0,0.9825,362
acc_0074,2024-10-07,111,1,0,0.9537,458
acc_0074,2024-10-08,116,1,0,0.9968,509
acc_0074,2024-10-09,116,1,0,0.9736,408
acc_0074,2024-10-10,122,1,0,0.9932,443
acc_0074,2024-10-11,125,2,0,0.9937,503
acc_0074,2024-10-12,95,1,0,0.9891,564
acc_0074,2024-10-13,121,1,0,0.9692,448
acc_0074,2024-10-14,118,1,0,0.9842,392
acc_0074,2024-10-15,133,1,0,0.9812,484
acc_0074,2024-10-16,108,1,0,0.9596,447
acc_0074,2024-10-17,127,1,0,0.9556,536
acc_0074,2024-10-18,135,0,0,0.9622,409
acc_0074,2024-10-19,122,1,0,0.973,290
acc_0074,2024-10-20,106,1,0,0.9712,307
acc_0074,2024-10-21,130,1,0,0.9826,541
acc_0074,2024-10-22,120,1,0,0.9742,608
acc_0074,2024-10-23,140,2,0,0.973,378
acc_0074,2024-10-24,98,0,0,0.9563,526
acc_0074,2024-10-25,105,1,0,0.9553,467
acc_0074,2024-10-26,118,2,0,0.9511,549
acc_0074,2024-10-27,132,1,0,0.9633,357
acc_0074,2024-10-28,153,0,1,0.9704,508
acc_0074,2024-10-29,94,1,0,0.9557,459
acc_0074,2024-10-30,112,1,0,0.9879,528
acc_0074,2024-10-31,99,1,0,0.9701,479
acc_0074,2024-11-01,123,1,0,0.9543,399
acc_0074,2024-11-02,120,2,0,0.9769,615
acc_0074,2024-11-03,99,1,0,0.9572,386
acc_0074,2024-11-04,63,0,0,0.953,460
acc_0074,2024-11-05,160,2,1,0.9635,553
acc_0074,2024-11-06,98,1,0,0.9987,544
acc_0074,2024-11-07,134,1,0,0.9874,553
acc_0074,2024-11-08,96,1,0,0.9851,392
acc_0074,2024-11-09,112,0,0,0.9751,382
acc_0074,2024-11-10,125,1,0,0.9948,543
acc_0074,2024-11-11,107,1,0,0.9814,415
acc_0074,2024-11-12,119,1,0,0.9707,457
acc_0074,2024-11-13,136,2,0,0.9906,428
acc_0074,2024-11-14,131,1,1,0.9903,596
acc_0074,2024-11-15,111,1,0,0.9699,501
acc_0075,2024-08-18,3130,43,0,0.9705,446
acc_0075,2024-08-19,13989,532,0,0.9914,423
acc_0075,2024-08-20,13425,245,0,0.9719,492
acc_0075,2024-08-21,13793,215,0,0.9522,463
acc_0075,2024-08-22,14770,179,0,0.9672,495
acc_0075,2024-08-23,14782,403,0,0.9548,456
acc_0075,2024-08-24,2231,59,0,0.9741,569
acc_0075,2024-08-25,2933,42,0,0.9986,491
acc_0075,2024-08-26,8910,304,0,0.9708,587
acc_0075,2024-08-27,12942,522,0,0.9566,489
acc_0075,2024-08-28,9171,229,0,0.9644,424
acc_0075,2024-08-29,12077,472,0,0.9948,513
acc_0075,2024-08-30,9346,276,0,0.9525,463
acc_0075,2024-08-31,2590,102,0,0.9676,420
acc_0075,2024-09-01,2723,114,0,0.9985,384
acc_0075,2024-09-02,11624,430,0,0.9903,384
acc_0075,2024-09-03,14651,274,0,0.967,462
acc_0075,2024-09-04,12447,163,0,0.9882,388
acc_0075,2024-09-05,13369,500,0,0.9674,346
acc_0075,2024-09-06,12373,261,0,0.9502,444
acc_0075,2024-09-07,3158,92,0,0.9501,344
acc_0075,2024-09-08,2714,105,0,0.9661,462
acc_0075,2024-09-09,10790,138,0,0.9833,429
acc_0075,2024-09-10,12199,201,0,0.9511,450
acc_0075,2024-09-11,11481,500,0,0.9865,281
acc_0075,2024-09-12,14496,272,0,0.9824,493
acc_0075,2024-09-13,13582,272,0,0.9913,343
acc_0075,2024-09-14,2416,76,0,0.9849,403
acc_0075,2024-09-15,3160,128,0,0.9506,419
acc_0075,2024-09-16,11612,391,0,0.9845,579
acc_0075,2024-09-17,12400,217,0,0.964,444
acc_0075,2024-09-18,13072,277,0,0.9761,585
acc_0075,2024-09-19,11023,361,0,0.9715,492
acc_0075,2024-09-20,15637,299,0,0.9813,631
acc_0075,2024-09-21,3092,86,0,0.9579,454
acc_0075,2024-09-22,3046,80,0,0.999,519
acc_0075,2024-09-23,11048,316,0,0.9658,529
acc_0075,2024-09-24,10246,341,0,0.9592,427
acc_0075,2024-09-25,10805,308,0,0.9695,509
acc_0075,2024-09-26,16329,458,0,0.9795,560
acc_0075,2024-09-27,11881,230,0,0.9564,473
acc_0075,2024-09-28,2727,50,0,0.9844,580
acc_0075,2024-09-29,2872,63,0,0.973,385
acc_0075,2024-09-30,10307,309,0,0.9702,417
acc_0075,2024-10-01,12149,286,0,0.959,401
acc_0075,2024-10-02,12945,536,0,0.9908,526
acc_0075,2024-10-03,13613,294,0,0.9734,407
acc_0075,2024-10-04,13715,247,0,0.9549,404
acc_0075,2024-10-05,3809,94,0,0.9533,380
acc_0075,2024-10-06,3461,56,0,0.9624,303
acc_0075,2024-10-07,16098,285,0,0.9536,343
acc_0075,2024-10-08,15095,616,0,0.9791,524
acc_0075,2024-10-09,16348,399,0,0.9869,425
acc_0075,2024-10-10,17774,240,0,0.9984,481
acc_0075,2024-10-11,15506,577,0,0.97,538
acc_0075,2024-10-12,1825,56,0,0.9809,516
acc_0075,2024-10-13,2823,120,0,0.9562,472
acc_0075,2024-10-14,14625,344,1,0.9952,404
acc_0075,2024-10-15,15025,256,1,0.995,464
acc_0075,2024-10-16,14658,462,0,0.9537,390
acc_0075,2024-10-17,13132,472,0,0.9757,407
acc_0075,2024-10-18,16703,611,0,0.9765,176
acc_0075,2024-10-19,3280,96,0,0.9692,573
acc_0075,2024-10-20,3356,86,0,0.9959,453
acc_0075,2024-10-21,15295,338,0,0.9741,458
acc_0075,2024-10-22,12263,157,0,0.9565,369
acc_0075,2024-10-23,14692,652,0,0.987,459
acc_0075,2024-10-24,15549,540,0,0.973,472
acc_0075,2024-10-25,14233,167,0,0.9666,450
acc_0075,2024-10-26,2105,53,0,0.96,426
acc_0075,2024-10-27,3226,57,0,0.9761,404
acc_0075,2024-10-28,12864,273,0,0.9838,420
acc_0075,2024-10-29,10113,331,0,0.961,521
acc_0075,2024-10-30,15061,544,0,0.9989,399
acc_0075,2024-10-31,18282,583,0,0.9984,498
acc_0075,2024-11-01,9908,384,0,0.966,380
acc_0075,2024-11-02,2457,107,0,0.9923,461
acc_0075,2024-11-03,2695,115,0,0.9535,271
acc_0075,2024-11-04,8076,192,0,0.9555,451
acc_0075,2024-11-05,15463,589,0,0.9911,472
acc_0075,2024-11-06,13712,463,0,0.9923,419
acc_0075,2024-11-07,12876,323,0,0.9979,491
acc_0075,2024-11-08,12329,428,0,0.9884,559
acc_0075,2024-11-09,2839,73,0,0.9534,374
acc_0075,2024-11-10,2541,34,0,0.9805,455
acc_0075,2024-11-11,12491,551,0,0.9963,415
acc_0075,2024-11-12,14345,387,0,0.9519,502
acc_0075,2024-11-13,14126,431,0,0.9957,500
acc_0075,2024-11-14,15564,359,0,0.9942,522
acc_0075,2024-11-15,17636,487,0,0.9772,449
acc_0076,2024-08-18,164,2,0,0.9789,390
acc_0076,2024-08-19,819,31,0,0.9811,369
acc_0076,2024-08-20,800,18,0,0.9703,559
acc_0076,2024-08-21,737,26,0,0.9551,572
acc_0076,2024-08-22,872,15,0,0.9874,486
acc_0076,2024-08-23,901,10,0,0.9925,396
acc_0076,2024-08-24,169,4,0,0.9652,502
acc_0076,2024-08-25,186,6,0,0.9799,508
acc_0076,2024-08-26,895,32,0,0.9688,384
acc_0076,2024-08-27,957,34,0,0.9587,682
acc_0076,2024-08-28,985,11,0,0.9646,309
acc_0076,2024-08-29,850,23,0,0.9967,423
acc_0076,2024-08-30,948,24,0,0.9972,392
acc_0076,2024-08-31,169,2,0,0.9774,407
acc_0076,2024-09-01,222,5,0,0.9878,422
acc_0076,2024-09-02,823,11,0,0.9586,418
acc_0076,2024-09-03,942,10,0,0.9954,401
acc_0076,2024-09-04,794,13,0,0.9514,533
acc_0076,2024-09-05,842,30,0,0.9897,542
acc_0076,2024-09-06,799,23,0,0.9574,452
acc_0076,2024-09-07,186,4,0,0.9856,477
acc_0076,2024-09-08,206,3,0,0.9965,498
acc_0076,2024-09-09,836,12,0,0.9617,541
acc_0076,2024-09-10,861,26,0,0.971,458
acc_0076,2024-09-11,1044,25,0,0.9759,581
acc_0076,2024-09-12,1117,37,0,0.9667,377
acc_0076,2024-09-13,719,22,0,0.9868,403
acc_0076,2024-09-14,176,4,0,0.9728,392
acc_0076,2024-09-15,166,4,0,0.981,472
acc_0076,2024-09-16,1103,18,0,0.9882,501
acc_0076,2024-09-17,967,26,0,0.9953,521
acc_0076,2024-09-18,842,9,0,0.9888,349
acc_0076,2024-09-19,1105,25,0,0.9962,508
acc_0076,2024-09-20,791,11,0,0.9863,468
acc_0076,2024-09-21,188,4,0,0.9601,348
acc_0076,2024-09-22,195,5,0,0.9887,351
acc_0076,2024-09-23,798,20,0,0.9893,391
acc_0076,2024-09-24,936,29,0,0.9502,444
acc_0076,2024-09-25,1071,36,0,0.9584,407
acc_0076,2024-09-26,699,25,0,0.9843,571
acc_0076,2024-09-27,750,18,0,0.9975,470
acc_0076,2024-09-28,165,2,0,0.9797,446
acc_0076,2024-09-29,149,2,0,0.9691,483
acc_0076,2024-09-30,849,21,0,0.9892,394
acc_0076,2024-10-01,1007,11,0,0.9694,417
acc_0076,2024-10-02,829,13,0,0.9825,435
acc_0076,2024-10-03,1022,26,0,0.9641,484
acc_0076,2024-10-04,880,23,0,0.9959,527
acc_0076,2024-10-05,204,6,0,0.9962,420
acc_0076,2024-10-06,133,1,0,0.9584,513
acc_0076,2024-10-07,824,11,0,0.9857,298
acc_0076,2024-10-08,824,17,0,0.981,394
acc_0076,2024-10-09,818,30,0,0.9845,703
acc_0076,2024-10-10,850,18,0,0.9765,574
acc_0076,2024-10-11,1029,36,0,0.9712,408
acc_0076,2024-10-12,138,3,0,0.9974,460
acc_0076,2024-10-13,198,4,0,0.9577,570
acc_0076,2024-10-14,939,29,0,0.9706,449
acc_0076,2024-10-15,1106,18,0,0.9507,435
acc_0076,2024-10-16,785,24,0,0.9827,443
acc_0076,2024-10-17,1011,38,0,0.9532,365
acc_0076,2024-10-18,848,29,0,0.9791,400
acc_0076,2024-10-19,193,3,0,0.9509,359
acc_0076,2024-10-20,217,7,0,0.973,319
acc_0076,2024-10-21,883,26,0,0.9598,543
acc_0076,2024-10-22,843,14,0,0.9805,384
acc_0076,2024-10-23,743,27,0,0.9826,461
acc_0076,2024-10-24,966,13,0,0.9714,403
acc_0076,2024-10-25,641,9,0,0.9795,353
acc_0076,2024-10-26,148,5,0,0.9932,514
acc_0076,2024-10-27,176,3,0,0.9952,374
acc_0076,2024-10-28,805,14,0,0.9917,526
acc_0076,2024-10-29,957,14,0,0.987,412
acc_0076,2024-10-30,927,26,0,0.9668,499
acc_0076,2024-10-31,866,8,0,0.9532,333
acc_0076,2024-11-01,855,27,0,0.9959,473
acc_0076,2024-11-02,112,3,0,0.9555,462
acc_0076,2024-11-03,181,6,0,0.9869,455
acc_0076,2024-11-04,717,12,0,0.9946,597
acc_0076,2024-11-05,751,22,0,0.9894,483
acc_0076,2024-11-06,581,9,0,0.9555,429
acc_0076,2024-11-07,1164,46,1,0.9781,581
acc_0076,2024-11-08,1177,39,0,0.9864,546
acc_0076,2024-11-09,181,6,0,0.9653,345
acc_0076,2024-11-10,230,2,0,0.9674,530
acc_0076,2024-11-11,830,22,0,0.9979,468
acc_0076,2024-11-12,815,22,0,0.9979,453
acc_0076,2024-11-13,777,13,0,0.9747,380
acc_0076,2024-11-14,1087,20,0,0.9771,298
acc_0076,2024-11-15,1047,32,0,0.9979,514
acc_0077,2024-08-18,330,9,0,0.9885,494
acc_0077,2024-08-19,1641,69,0,0.976,340
acc_0077,2024-08-20,1458,51,0,0.9819,364
acc_0077,2024-08-21,1986,39,0,0.9603,376
acc_0077,2024-08-22,1514,25,0,0.9503,564
acc_0077,2024-08-23,1826,25,0,0.9776,437
acc_0077,2024-08-24,403,13,0,0.957,494
acc_0077,2024-08-25,454,11,0,0.9572,497
acc_0077,2024-08-26,1377,21,0,0.9673,527
acc_0077,2024-08-27,2198,61,0,0.9554,404
acc_0077,2024-08-28,1650,53,0,0.9537,313
acc_0077,2024-08-29,1418,34,0,0.9573,422
acc_0077,2024-08-30,2039,47,0,0.9868,427
acc_0077,2024-08-31,420,13,0,0.9756,407
acc_0077,2024-09-01,406,11,0,0.9733,431
acc_0077,2024-09-02,2051,50,0,0.982,479
acc_0077,2024-09-03,1452,54,0,0.9953,387
acc_0077,2024-09-04,1607,70,0,0.9543,465
acc_0077,2024-09-05,1649,51,0,0.9556,396
acc_0077,2024-09-06,1547,33,0,0.9761,436
acc_0077,2024-09-07,337,11,0,0.9934,388
acc_0077,2024-09-08,426,12,0,0.9846,483
acc_0077,2024-09-09,1853,25,0,0.9929,576
acc_0077,2024-09-10,1789,31,0,0.9738,443
acc_0077,2024-09-11,1664,62,0,0.9724,471
acc_0077,2024-09-12,1719,24,0,0.9859,387
acc_0077,2024-09-13,1883,42,0,0.9707,478
acc_0077,2024-09-14,363,16,0,0.9841,428
acc_0077,2024-09-15,398,16,0,0.9524,442
acc_0077,2024-09-16,1891,72,0,0.9557,444
acc_0077,2024-09-17,1622,50,0,0.9769,554
acc_0077,2024-09-18,1783,73,0,0.9517,558
acc_0077,2024-09-19,1706,49,0,0.9695,522
acc_0077,2024-09-20,1840,72,0,0.9844,434
acc_0077,2024-09-21,361,4,0,0.9675,394
acc_0077,2024-09-22,267,9,0,0.9651,536
acc_0077,2024-09-23,1407,27,0,0.9763,326
acc_0077,2024-09-24,1283,46,0,0.9588,461
acc_0077,2024-09-25,1551,67,0,0.9933,320
acc_0077,2024-09-26,1546,30,0,0.9815,419
acc_0077,2024-09-27,1779,39,0,0.9651,551
acc_0077,2024-09-28,392,11,0,0.9513,498
acc_0077,2024-09-29,405,18,0,0.9564,447
acc_0077,2024-09-30,1598,34,0,0.9918,618
